ID	NumLayers	Depth	CanalizationStructure	CpuTime
0	1	2	({({x1 => 0, x2 => 1},1)},0)	.00320158
1	0	0	({},x1+x2+1)	.00231374
2	1	2	({({x1 => 1, x2 => 0},1)},0)	.00270936
3	1	2	({({x1 => 1, x2 => 1},1)},0)	.00269741
4	0	0	({},x1+x2)	.00176135
5	0	0	({},x1*x2*x3+x2*x4+x3*x4+x4+1)	.00348145
6	0	0	({},x2*x3*x4+x1*x3+x2*x3+x1*x4+x1+x4+1)	.00357512
7	0	0	({},x1*x2*x3+x1*x2*x4+x2*x3*x4+x1*x2+x2*x3+x3*x4+x1+x2+x3)	.00367658
8	0	0	({},x2*x3*x4+x1*x3+x1+x2+x4+1)	.003376
9	0	0	({},x1*x2*x3+x1*x2*x4+x1*x3*x4+x1*x3+x2*x4+x2+x4)	.00328486
10	0	0	({},x2*x3*x4*x5*x6+x1*x2*x3*x4+x1*x2*x3*x5+x1*x2*x4*x5+x1*x2*x4*x6+x2*x3*x4*x6+x1*x3*x5*x6+x1*x4*x5*x6+x2*x4*x5*x6+x1*x3*x4+x2*x3*x4+x1*x2*x5+x1*x3*x5+x1*x4*x5+x1*x3*x6+x2*x4*x6+x2*x5*x6+x3*x5*x6+x1*x2+x1*x3+x3*x4+x1*x5+x2*x5+x3*x5+x4*x5+x2*x6+x3*x6+x2+x3+x5+x6)	.00546248
11	0	0	({},x1*x2*x3*x4*x5*x6+x1*x2*x3*x4*x6+x1*x2*x3*x5*x6+x1*x2*x4*x5*x6+x1*x3*x4*x5*x6+x1*x2*x3*x4+x1*x2*x4*x5+x1*x3*x4*x5+x1*x2*x4*x6+x1*x3*x4*x6+x1*x2*x5*x6+x1*x4*x5*x6+x2*x4*x5*x6+x1*x2*x3+x1*x3*x4+x2*x3*x4+x1*x2*x5+x2*x3*x5+x2*x3*x6+x1*x5*x6+x1*x2+x3*x4+x1*x5+x3*x5+x4*x5+x4*x6+x1+x2+x3+x5+x6)	.00552606
12	0	0	({},x1*x2*x3*x4*x5*x6+x1*x2*x3*x4*x6+x2*x3*x4*x5+x1*x2*x4*x6+x1*x3*x4*x6+x2*x3*x4*x6+x1*x3*x5*x6+x1*x4*x5*x6+x2*x4*x5*x6+x1*x2*x3+x1*x3*x4+x2*x3*x4+x1*x3*x5+x2*x3*x5+x1*x4*x5+x2*x4*x5+x3*x4*x5+x1*x2*x6+x1*x4*x6+x2*x4*x6+x3*x4*x6+x2*x5*x6+x3*x5*x6+x4*x5*x6+x1*x2+x1*x3+x1*x4+x2*x4+x3*x4+x2*x5+x1*x6+x2*x6+x4*x6+x5+x6)	.00549119
13	0	0	({},x1*x2*x3*x4*x5*x6+x1*x2*x3*x4*x5+x1*x2*x3*x4*x6+x1*x2*x4*x5*x6+x1*x3*x4*x5*x6+x1*x2*x4*x5+x1*x2*x3*x6+x1*x2*x4*x6+x1*x3*x4*x6+x2*x3*x4*x6+x2*x3*x5*x6+x1*x4*x5*x6+x2*x3*x4+x1*x2*x5+x2*x4*x5+x1*x2*x6+x1*x3*x6+x2*x3*x6+x1*x4*x6+x3*x5*x6+x4*x5*x6+x1*x2+x1*x3+x2*x4+x3*x5+x4*x5+x2*x6+x2+x3+x6+1)	.00532927
14	0	0	({},x1*x2*x3*x4*x5+x1*x2*x3*x4*x6+x1*x2*x3*x5*x6+x1*x2*x4*x5*x6+x1*x3*x4*x5+x2*x3*x4*x5+x1*x2*x3*x6+x1*x3*x5*x6+x1*x4*x5*x6+x3*x4*x5*x6+x1*x2*x3+x1*x2*x4+x1*x3*x4+x1*x2*x5+x2*x3*x5+x1*x3*x6+x2*x3*x6+x1*x4*x6+x2*x4*x6+x3*x4*x6+x1*x5*x6+x2*x5*x6+x3*x5*x6+x1*x3+x1*x4+x3*x4+x2*x5+x4*x5+x1*x6+x5*x6+x1+x2+x3+x4+1)	.0064193
