ID	NumLayers	Depth	CanalizationStructure	CpuTime
63	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},0)	.0080484
64	1	4	({({x1 => 1, x2 => 0, x3 => 1, x4 => 0},0)},1)	.0043771
65	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},0)	.0076322
66	2	4	({({x3 => 1, x4 => 1},0), ({x1 => 1, x2 => 1},1)},0)	.0313525
67	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},0)	.006002
68	1	4	({({x1 => 1, x2 => 0, x3 => 1, x4 => 1},0)},1)	.0039722
69	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},0)	.0072435
70	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 1},0)},1)	.0063039
71	2	4	({({x2 => 1, x3 => 0},0), ({x1 => 1, x4 => 1},1)},0)	.0059108
72	3	4	({({x4 => 1},0), ({x3 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0088108
73	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0046419
74	0	0	({},x1*x2*x3*x4+x1*x2*x3+x1*x2*x4+x1*x3*x4+x2*x3*x4+x1*x2+x2*x3+x1*x4+x3*x4)	.0031457
75	3	4	({({x4 => 0},0), ({x1 => 1},1), ({x2 => 0, x3 => 1},0)},1)	.0101826
76	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 0},0)},1)	.0040979
77	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},0)	.007226
78	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},0)	.0072011
79	1	3	({({x1 => 0, x2 => 1, x4 => 1},0)},1)	.003139
80	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},0)	.0073139
81	2	4	({({x2 => 1, x3 => 0},0), ({x1 => 1, x4 => 1},1)},0)	.0062411
82	3	4	({({x4 => 1},0), ({x3 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0089322
83	2	4	({({x2 => 0, x3 => 0},0), ({x1 => 0, x4 => 0},1)},0)	.0079694
84	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},0)	.0063872
85	2	4	({({x2 => 1, x4 => 1},0), ({x1 => 1, x3 => 1},1)},0)	.0057049
86	2	4	({({x2 => 0, x4 => 1},0), ({x1 => 1, x3 => 1},1)},0)	.0053124
87	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0033434
88	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},1)	.0034288
89	0	0	({},x1*x2*x3*x4+x1*x2+x3*x4)	.0027827
90	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 0, x4 => 0},1)},0)	.0060668
91	2	4	({({x2 => 0},0), ({x1 => 0, x3 => 1, x4 => 0},1)},0)	.0059645
92	2	4	({({x2 => 1},1), ({x1 => 0, x3 => 0, x4 => 1},0)},1)	.0061325
93	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},1)	.0032672
94	0	0	({},0)	.0000013
95	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},0)	.0034623
96	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0056052
97	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0053617
98	2	4	({({x1 => 1, x4 => 1},1), ({x2 => 0, x3 => 0},0)},1)	.0053535
99	3	4	({({x1 => 1},1), ({x2 => 0},0), ({x3 => 1, x4 => 1},1)},0)	.0078422
100	3	4	({({x4 => 1},1), ({x3 => 0},0), ({x1 => 1, x2 => 1},1)},0)	.0073634
101	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},1)	.0048293
102	2	4	({({x2 => 1, x3 => 1},1), ({x1 => 0, x4 => 0},0)},1)	.0051549
