ID	NumLayers	Depth	CanalizationStructure	CpuTime
0	1	2	({({x1 => 0, x2 => 1},1)},[0])	0.000211
1	0	0	({},[1,0,0,1])	0.000051
2	1	2	({({x1 => 1, x2 => 0},1)},[0])	0.000113
3	1	2	({({x1 => 1, x2 => 1},1)},[0])	0.000108
4	0	0	({},[0,1,1,0])	0.000045
5	0	0	({},[1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1])	0.000056
6	0	0	({},[1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1])	0.000055
7	0	0	({},[0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1])	0.000052
8	0	0	({},[1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0])	0.000051
9	0	0	({},[0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1])	0.000051
10	0	0	({},[0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1])	0.000106
11	0	0	({},[0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1])	0.000105
12	0	0	({},[0,1,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1])	0.000104
13	0	0	({},[1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1])	0.000104
14	0	0	({},[1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1])	0.000103
