ID	NumLayers	Depth	CanalizationStructure	CpuTime
43	2	4	({({x2 => 0, x4 => 0},0), ({x1 => 1, x3 => 1},1)},[0])	0.000188
44	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000116
45	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000189
46	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000189
47	2	4	({({x2 => 0, x4 => 0},0), ({x1 => 1, x3 => 1},1)},[0])	0.000202
48	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000192
49	3	4	({({x2 => 1},0), ({x3 => 1},1), ({x1 => 0, x4 => 0},0)},[1])	0.000273
50	2	4	({({x1 => 1, x3 => 1},1), ({x2 => 0, x4 => 0},0)},[1])	0.000195
51	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000117
52	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000214
53	2	4	({({x3 => 0, x4 => 0},0), ({x1 => 1, x2 => 1},1)},[0])	0.000191
54	2	4	({({x1 => 1, x3 => 1},1), ({x2 => 0, x4 => 0},0)},[1])	0.000188
55	3	4	({({x4 => 1},1), ({x3 => 1},0), ({x1 => 1, x2 => 1},1)},[0])	0.000267
56	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000116
57	2	4	({({x2 => 1, x3 => 1},0), ({x1 => 1, x4 => 1},1)},[0])	0.000205
58	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000112
59	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000112
60	2	4	({({x2 => 1},0), ({x1 => 1, x3 => 1, x4 => 1},1)},[0])	0.000189
61	2	4	({({x4 => 1},0), ({x1 => 1, x2 => 1, x3 => 1},1)},[0])	0.000188
62	2	4	({({x1 => 1, x3 => 1},0), ({x2 => 1, x4 => 1},1)},[0])	0.000185
63	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000200
64	1	4	({({x1 => 0, x2 => 0, x3 => 1, x4 => 1},0)},[1])	0.000109
65	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},[0])	0.000181
66	2	4	({({x3 => 1, x4 => 1},0), ({x1 => 1, x2 => 1},1)},[0])	0.000179
67	2	4	({({x1 => 0, x4 => 1},0), ({x2 => 1, x3 => 1},1)},[0])	0.000178
68	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000108
69	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000197
70	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 1},0)},[1])	0.000176
71	2	4	({({x2 => 0, x3 => 1},0), ({x1 => 1, x4 => 1},1)},[0])	0.000175
72	3	4	({({x4 => 1},0), ({x3 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000245
73	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000107
74	0	0	({},[0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1])	0.000058
75	3	4	({({x4 => 0},0), ({x1 => 1},1), ({x2 => 0, x3 => 1},0)},[1])	0.000257
76	1	4	({({x1 => 0, x2 => 1, x3 => 1, x4 => 1},0)},[1])	0.000104
77	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000176
78	2	4	({({x1 => 1},0), ({x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000174
79	1	3	({({x1 => 0, x2 => 1, x4 => 1},0)},[1,1])	0.000103
80	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000176
81	2	4	({({x2 => 0, x3 => 1},0), ({x1 => 1, x4 => 1},1)},[0])	0.000187
82	3	4	({({x4 => 1},0), ({x3 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000235
83	2	4	({({x2 => 0, x3 => 0},0), ({x1 => 0, x4 => 0},1)},[0])	0.000167
84	2	4	({({x3 => 1},0), ({x1 => 1, x2 => 1, x4 => 1},1)},[0])	0.000172
85	2	4	({({x2 => 1, x4 => 1},0), ({x1 => 1, x3 => 1},1)},[0])	0.000167
86	2	4	({({x2 => 0, x4 => 1},0), ({x1 => 1, x3 => 1},1)},[0])	0.000169
87	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000118
88	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 1},0)},[1])	0.000098
89	0	0	({},[0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1])	0.000094
90	2	4	({({x2 => 1},0), ({x1 => 0, x3 => 0, x4 => 1},1)},[0])	0.000285
91	2	4	({({x2 => 0},0), ({x1 => 0, x3 => 0, x4 => 1},1)},[0])	0.000206
92	2	4	({({x2 => 1},1), ({x1 => 0, x3 => 0, x4 => 1},0)},[1])	0.000167
93	1	4	({({x1 => 0, x2 => 0, x3 => 0, x4 => 0},0)},[1])	0.000112
94	0	0	({},[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0])	0.000007
95	1	4	({({x1 => 1, x2 => 1, x3 => 1, x4 => 1},1)},[0])	0.000098
96	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000162
97	2	4	({({x3 => 1, x4 => 1},1), ({x1 => 0, x2 => 0},0)},[1])	0.000159
98	2	4	({({x1 => 1, x4 => 1},1), ({x2 => 0, x3 => 0},0)},[1])	0.000160
